filename,name,status,confidence,page_url,image_url
spine-stretch-forward.jpg,Spine Stretch Forward,ok-exact,1.0,https://liftmanual.com/spine-stretch-forward/,https://liftmanual.com/wp-content/uploads/2023/04/spine-stretch-forward.jpg
big-turn-back.jpg,Standing Reach Up Back Rotation Stretch,ok-exact,1.0,https://liftmanual.com/standing-reach-up-back-rotation-stretch/,https://liftmanual.com/wp-content/uploads/2026/05/standing-reach-up-back-rotation-stretch.jpg
kneeling-lat.jpg,Kneeling Lat Stretch,ok-exact,1.0,https://liftmanual.com/kneeling-lat-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/kneeling-lat-stretch.jpg
one-arm-lat.jpg,One Arm Lat Stretch,ok-exact,1.0,https://liftmanual.com/one-arm-lat-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/one-arm-lat-stretch.jpg
side-lat.jpg,Side Lat Stretch,ok-exact,1.0,https://liftmanual.com/side-lat-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/side-lat-stretch.jpg
superman-chest.jpg,Superman Chest Stretch,ok-exact,1.0,https://liftmanual.com/superman-chest-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/superman-chest-stretch.jpg
crocodile.jpg,Crocodile Yoga Pose,ok-exact,1.0,https://liftmanual.com/crocodile-yoga-pose/,https://liftmanual.com/wp-content/uploads/2023/04/crocodile-yoga-pose.jpg
lying-upper-body-rotation.jpg,Lying Upper Body Rotation,ok-exact,1.0,https://liftmanual.com/lying-upper-body-rotation/,https://liftmanual.com/wp-content/uploads/2026/05/lying-upper-body-rotation.jpg
rollover.jpg,Rollover,ok-exact,1.0,https://liftmanual.com/rollover/,https://liftmanual.com/wp-content/uploads/2023/04/rollover.jpg
half-sun-salutation.jpg,Half Sun Salutation,ok-exact,1.0,https://liftmanual.com/half-sun-salutation/,https://liftmanual.com/wp-content/uploads/2023/04/half-sun-salutation.jpg
standing-upper-body-rotation.jpg,Standing Upper Body Rotation,ok-exact,1.0,https://liftmanual.com/standing-upper-body-rotation/,https://liftmanual.com/wp-content/uploads/2023/04/standing-upper-body-rotation.jpg
bent-over-twist.jpg,Bent Over Twist,ok-exact,1.0,https://liftmanual.com/bent-over-twist/,https://liftmanual.com/wp-content/uploads/2023/04/bent-over-twist.jpg
windmills.jpg,Windmills / Lower Back Rotations,UNMATCHED,0.607,,
pigeon.jpg,Pigeon Hip Stretch,ok-exact,1.0,https://liftmanual.com/pigeon-hip-stretch/,https://liftmanual.com/wp-content/uploads/2023/04/pigeon-hip-stretch.jpg
half-pigeon.jpg,Half Pigeon Hip Stretch,ok-exact,1.0,https://liftmanual.com/half-pigeon-hip-stretch/,https://liftmanual.com/wp-content/uploads/2026/05/half-pigeon-hip-stretch.jpg
